audio_id,audio_path,processed_audio_path,success
11200,dev/3ce4e271f5f209b3eb5dc763681005a4.wav,processed/v1/audio/dev/3ce4e271f5f209b3eb5dc763681005a4.wav,True
15414,dev/8dfea82cb725815ad0df65bfc654c348.wav,processed/v1/audio/dev/8dfea82cb725815ad0df65bfc654c348.wav,True
9996,dev/64989b03fb423b3968b14a143e3e61f0.wav,processed/v1/audio/dev/64989b03fb423b3968b14a143e3e61f0.wav,True
5028,dev/1af410803f5b53c5bbb1e2ed66e20602.wav,processed/v1/audio/dev/1af410803f5b53c5bbb1e2ed66e20602.wav,True
5638,dev/20e3daac29bbb2a8c488b0c2853929cf.wav,processed/v1/audio/dev/20e3daac29bbb2a8c488b0c2853929cf.wav,True
4519,dev/696eb5bdd54e9ca44a8a4875aab3bff4.wav,processed/v1/audio/dev/696eb5bdd54e9ca44a8a4875aab3bff4.wav,True
2321,dev/aafb67a51610c327765f95e1d5579856.wav,processed/v1/audio/dev/aafb67a51610c327765f95e1d5579856.wav,True
7871,dev/2f0519dc07ab2c0c849adee92b9437b5.wav,processed/v1/audio/dev/2f0519dc07ab2c0c849adee92b9437b5.wav,True
1680,dev/daf803abc4a65fce70e535fe0f280e63.wav,processed/v1/audio/dev/daf803abc4a65fce70e535fe0f280e63.wav,True
7244,dev/fc7faef1711509b9bf7b202ba05fd587.wav,processed/v1/audio/dev/fc7faef1711509b9bf7b202ba05fd587.wav,True
3466,dev/f599ca1a1c11080b31f83fad1c0ab70e.wav,processed/v1/audio/dev/f599ca1a1c11080b31f83fad1c0ab70e.wav,True
12554,dev/55d653fd8a9b003277ffaa475c3fd4d3.wav,processed/v1/audio/dev/55d653fd8a9b003277ffaa475c3fd4d3.wav,True
17074,dev/f68aa87027a0074c67c6f6fca35ec3f2.wav,processed/v1/audio/dev/f68aa87027a0074c67c6f6fca35ec3f2.wav,True
3724,dev/494cbc612fa543b975fb47ab949d0abc.wav,processed/v1/audio/dev/494cbc612fa543b975fb47ab949d0abc.wav,True
7555,dev/55d90a0c83b7fb864de3b4ae14c50c16.wav,processed/v1/audio/dev/55d90a0c83b7fb864de3b4ae14c50c16.wav,True
11945,dev/0ea64487788912424ef348ff41123586.wav,processed/v1/audio/dev/0ea64487788912424ef348ff41123586.wav,True
5376,dev/8bacd7f73e4d3d13168f766812b71a7e.wav,processed/v1/audio/dev/8bacd7f73e4d3d13168f766812b71a7e.wav,True
8903,dev/a0a36866fab6887ef123309ddd221ead.wav,processed/v1/audio/dev/a0a36866fab6887ef123309ddd221ead.wav,True
13198,dev/8a6c44358895265042f036dadb06f64a.wav,processed/v1/audio/dev/8a6c44358895265042f036dadb06f64a.wav,True
4495,dev/720ddbfae5d244d5f860ca4932dfd701.wav,processed/v1/audio/dev/720ddbfae5d244d5f860ca4932dfd701.wav,True
5546,dev/b9419ea246f0e2fbcd682200c6cf16f5.wav,processed/v1/audio/dev/b9419ea246f0e2fbcd682200c6cf16f5.wav,True
11364,dev/2a373490cde1addd1585707704f62655.wav,processed/v1/audio/dev/2a373490cde1addd1585707704f62655.wav,True
5569,dev/be9bf20fbd0171cc30e345cc51b42f0e.wav,processed/v1/audio/dev/be9bf20fbd0171cc30e345cc51b42f0e.wav,True
13227,dev/aae627bbecf66e91b36d546b24c7ac96.wav,processed/v1/audio/dev/aae627bbecf66e91b36d546b24c7ac96.wav,True
16478,dev/ce249848610a47a24e9b4aa11ba23562.wav,processed/v1/audio/dev/ce249848610a47a24e9b4aa11ba23562.wav,True
6361,dev/10e01becf591223af5d6f8a1a11e4e7a.wav,processed/v1/audio/dev/10e01becf591223af5d6f8a1a11e4e7a.wav,True
6991,dev/29a85caca9e37444d1ad5bb76e182eae.wav,processed/v1/audio/dev/29a85caca9e37444d1ad5bb76e182eae.wav,True
8282,dev/cf0e2055dabd6c28ca9215f9a9456d20.wav,processed/v1/audio/dev/cf0e2055dabd6c28ca9215f9a9456d20.wav,True
11014,dev/92627beafc15f39794408fcb6f89e87b.wav,processed/v1/audio/dev/92627beafc15f39794408fcb6f89e87b.wav,True
13617,dev/eaa1a929ab7a8e7782bf4d176dd72635.wav,processed/v1/audio/dev/eaa1a929ab7a8e7782bf4d176dd72635.wav,True
13281,dev/19c4412d3ec0010890bac0623408b190.wav,processed/v1/audio/dev/19c4412d3ec0010890bac0623408b190.wav,True
11899,dev/c1303583ecf2aef527006d9e55d201d7.wav,processed/v1/audio/dev/c1303583ecf2aef527006d9e55d201d7.wav,True
15427,dev/9ab2ba8322fd97188f7f91b2559b3fc2.wav,processed/v1/audio/dev/9ab2ba8322fd97188f7f91b2559b3fc2.wav,True
10901,dev/94789da232b9a304a2f47122d7262968.wav,processed/v1/audio/dev/94789da232b9a304a2f47122d7262968.wav,True
5034,dev/b3fc09c30a477bfa1b5458c675dfe7d7.wav,processed/v1/audio/dev/b3fc09c30a477bfa1b5458c675dfe7d7.wav,True
7164,dev/bbf0dd0cb4029e5e72b5ff1e3dcbc38f.wav,processed/v1/audio/dev/bbf0dd0cb4029e5e72b5ff1e3dcbc38f.wav,True
2643,dev/d3efce1529b836f01c1d795f8643c180.wav,processed/v1/audio/dev/d3efce1529b836f01c1d795f8643c180.wav,True
14849,dev/fd7016e2d8c1c0f3da4c0f07150aff6c.wav,processed/v1/audio/dev/fd7016e2d8c1c0f3da4c0f07150aff6c.wav,True
8487,dev/cff61d63a9628d50fb0bfcdbebe7ec47.wav,processed/v1/audio/dev/cff61d63a9628d50fb0bfcdbebe7ec47.wav,True
16821,dev/34373509792603e113613866ae3dfec7.wav,processed/v1/audio/dev/34373509792603e113613866ae3dfec7.wav,True
11064,dev/dac3dc6f09002b75d1c0a87ddf52975d.wav,processed/v1/audio/dev/dac3dc6f09002b75d1c0a87ddf52975d.wav,True
2825,dev/6316cc3cc18e43cb417bcf62a12a57a9.wav,processed/v1/audio/dev/6316cc3cc18e43cb417bcf62a12a57a9.wav,True
9065,dev/5e2c2956033e8849da985adfb6fccb12.wav,processed/v1/audio/dev/5e2c2956033e8849da985adfb6fccb12.wav,True
8311,dev/7d5d933bd53d3778fffc62e57564f086.wav,processed/v1/audio/dev/7d5d933bd53d3778fffc62e57564f086.wav,True
5957,dev/bbb73caff6c2f18300b3b28c3760b81e.wav,processed/v1/audio/dev/bbb73caff6c2f18300b3b28c3760b81e.wav,True
13071,dev/7937a36d5cc5be37bb9a1af67a61403b.wav,processed/v1/audio/dev/7937a36d5cc5be37bb9a1af67a61403b.wav,True
3160,dev/8a95815d5e3be9bbde7fc758b6d2de96.wav,processed/v1/audio/dev/8a95815d5e3be9bbde7fc758b6d2de96.wav,True
5021,dev/eebcc15d921930f413b164d41bf41739.wav,processed/v1/audio/dev/eebcc15d921930f413b164d41bf41739.wav,True
2495,dev/5453aaa88bbe8c9bf032b72b95f9dff7.wav,processed/v1/audio/dev/5453aaa88bbe8c9bf032b72b95f9dff7.wav,True
11658,dev/8d83c0750c3a98a3aa7ccc7a894ae3bc.wav,processed/v1/audio/dev/8d83c0750c3a98a3aa7ccc7a894ae3bc.wav,True
691,dev/a97fd1220dc86eb5358c9b420bae7475.wav,processed/v1/audio/dev/a97fd1220dc86eb5358c9b420bae7475.wav,True
15900,dev/7b018575e3fb8ee9d4409909ba081c04.wav,processed/v1/audio/dev/7b018575e3fb8ee9d4409909ba081c04.wav,True
17034,dev/15d8611dbfad21e4146babfc09b429ea.wav,processed/v1/audio/dev/15d8611dbfad21e4146babfc09b429ea.wav,True
5060,dev/822c23a0038f203a6f056c891b229677.wav,processed/v1/audio/dev/822c23a0038f203a6f056c891b229677.wav,True
12174,dev/306d11d7028de757508c518a55464761.wav,processed/v1/audio/dev/306d11d7028de757508c518a55464761.wav,True
3402,dev/16e1d78c524495bf7db68c6c0c2b67b9.wav,processed/v1/audio/dev/16e1d78c524495bf7db68c6c0c2b67b9.wav,True
1948,dev/12f49cc87aa198142eb41f6787489759.wav,processed/v1/audio/dev/12f49cc87aa198142eb41f6787489759.wav,True
2582,dev/7ff3bd01ebe863b107560a1e2916244c.wav,processed/v1/audio/dev/7ff3bd01ebe863b107560a1e2916244c.wav,True
8543,dev/7e487baab5a3d3570486776d9b05eb52.wav,processed/v1/audio/dev/7e487baab5a3d3570486776d9b05eb52.wav,True
13576,dev/708f423aeaf2717cc37d1ed970de4a36.wav,processed/v1/audio/dev/708f423aeaf2717cc37d1ed970de4a36.wav,True
4065,dev/3eebb49a4c6b235c3a047e063e4871cc.wav,processed/v1/audio/dev/3eebb49a4c6b235c3a047e063e4871cc.wav,True
15475,dev/93e6443ba86c9dbd7c47374181133dcd.wav,processed/v1/audio/dev/93e6443ba86c9dbd7c47374181133dcd.wav,True
6071,dev/0b9d6977aca029096e10359a4bd68090.wav,processed/v1/audio/dev/0b9d6977aca029096e10359a4bd68090.wav,True
15645,dev/9a4f5b62531d45669b51d91aa45be42f.wav,processed/v1/audio/dev/9a4f5b62531d45669b51d91aa45be42f.wav,True
6963,dev/53f19ea11e86791db4673bbdcc6dd7f7.wav,processed/v1/audio/dev/53f19ea11e86791db4673bbdcc6dd7f7.wav,True
7688,dev/6398ab1d24a76a7cf004f3c18628ccbf.wav,processed/v1/audio/dev/6398ab1d24a76a7cf004f3c18628ccbf.wav,True
13935,dev/07bf0d98accbf73ec6b04d0d18a4bd63.wav,processed/v1/audio/dev/07bf0d98accbf73ec6b04d0d18a4bd63.wav,True
13533,dev/f46a4df2049082e260fa2702d1f948ab.wav,processed/v1/audio/dev/f46a4df2049082e260fa2702d1f948ab.wav,True
5175,dev/c21e103dcf62964a49fe601500e34fa6.wav,processed/v1/audio/dev/c21e103dcf62964a49fe601500e34fa6.wav,True
1934,dev/a75ad82864f7354e38b1004dfdc11bf1.wav,processed/v1/audio/dev/a75ad82864f7354e38b1004dfdc11bf1.wav,True
11562,dev/a58ffdb04ef281afadb642076a191bf6.wav,processed/v1/audio/dev/a58ffdb04ef281afadb642076a191bf6.wav,True
8146,dev/fb4627e59a2e707b18ea52bfef93e5b3.wav,processed/v1/audio/dev/fb4627e59a2e707b18ea52bfef93e5b3.wav,True
11496,dev/dbb2710a60e8e53f5dd4d2f3c37b1f0b.wav,processed/v1/audio/dev/dbb2710a60e8e53f5dd4d2f3c37b1f0b.wav,True
1125,dev/f9f99550fad9d9f1cfb63bd1c4916b76.wav,processed/v1/audio/dev/f9f99550fad9d9f1cfb63bd1c4916b76.wav,True
12565,dev/12703e2f74199c28047ad8afe4146388.wav,processed/v1/audio/dev/12703e2f74199c28047ad8afe4146388.wav,True
10135,dev/28eb18a12d750e6de51dc0b3bf2018a6.wav,processed/v1/audio/dev/28eb18a12d750e6de51dc0b3bf2018a6.wav,True
4664,dev/f19b5d832712c5a34d2536c603933b1e.wav,processed/v1/audio/dev/f19b5d832712c5a34d2536c603933b1e.wav,True
8834,dev/28c5a8f7fbf26e9f0693aae214e900a5.wav,processed/v1/audio/dev/28c5a8f7fbf26e9f0693aae214e900a5.wav,True
15145,dev/3f452dc63e575d959eb2ddc00dc7354a.wav,processed/v1/audio/dev/3f452dc63e575d959eb2ddc00dc7354a.wav,True
3139,dev/af569977636444caa40504c3b247b81c.wav,processed/v1/audio/dev/af569977636444caa40504c3b247b81c.wav,True
2620,dev/84a6bf78a08c3db6a678f4b93d8aa45a.wav,processed/v1/audio/dev/84a6bf78a08c3db6a678f4b93d8aa45a.wav,True
6262,dev/4b73f0caff128e0f5dcb294e0c02febf.wav,processed/v1/audio/dev/4b73f0caff128e0f5dcb294e0c02febf.wav,True
5150,dev/693b1e24d2156386fa284e7ccf4388ef.wav,processed/v1/audio/dev/693b1e24d2156386fa284e7ccf4388ef.wav,True
1545,dev/6da39151fcc4ac9c71fd678d1c717120.wav,processed/v1/audio/dev/6da39151fcc4ac9c71fd678d1c717120.wav,True
5084,dev/3bc8cd9e7f4a2489cb6657a9e1d0ea10.wav,processed/v1/audio/dev/3bc8cd9e7f4a2489cb6657a9e1d0ea10.wav,True
12325,dev/a986b57dc70ac06febd00ed33788f044.wav,processed/v1/audio/dev/a986b57dc70ac06febd00ed33788f044.wav,True
16462,dev/a4ee4516217b08664d1dd6572b24339a.wav,processed/v1/audio/dev/a4ee4516217b08664d1dd6572b24339a.wav,True
14866,dev/6d093ea4c9580cbd6ec29c093a5bec12.wav,processed/v1/audio/dev/6d093ea4c9580cbd6ec29c093a5bec12.wav,True
298,dev/f6fe5579948108d66e846d13e9443c64.wav,processed/v1/audio/dev/f6fe5579948108d66e846d13e9443c64.wav,True
16421,dev/fd787531338381f942e2958ac0d487e0.wav,processed/v1/audio/dev/fd787531338381f942e2958ac0d487e0.wav,True
6571,dev/9e04dae80046852e3e637c6b3cf0a766.wav,processed/v1/audio/dev/9e04dae80046852e3e637c6b3cf0a766.wav,True
4008,dev/7e4eb5f231b8c4ab09e2a9b64bb33a25.wav,processed/v1/audio/dev/7e4eb5f231b8c4ab09e2a9b64bb33a25.wav,True
14393,dev/3ac185b13d11f0841deedcfc147f205e.wav,processed/v1/audio/dev/3ac185b13d11f0841deedcfc147f205e.wav,True
13615,dev/f01c575b27dea6d1e6eeeffb5ec055a7.wav,processed/v1/audio/dev/f01c575b27dea6d1e6eeeffb5ec055a7.wav,True
6111,dev/5515af08413aea58f6ae41c046dec00e.wav,processed/v1/audio/dev/5515af08413aea58f6ae41c046dec00e.wav,True
2623,dev/7c7cebc78fe8d2f98f86ee1bc0187ffc.wav,processed/v1/audio/dev/7c7cebc78fe8d2f98f86ee1bc0187ffc.wav,True
26,dev/c5810df13e751bb7f2eea8d9aa4dccad.wav,processed/v1/audio/dev/c5810df13e751bb7f2eea8d9aa4dccad.wav,True
8941,dev/516ccd1ba79828dd7d739fedd3685d62.wav,processed/v1/audio/dev/516ccd1ba79828dd7d739fedd3685d62.wav,True
6642,dev/5592e797ed420aa9e8a9a994d1cfb64b.wav,processed/v1/audio/dev/5592e797ed420aa9e8a9a994d1cfb64b.wav,True
3758,dev/7d1dc139fc609add8db6cb58be5f1654.wav,processed/v1/audio/dev/7d1dc139fc609add8db6cb58be5f1654.wav,True
13024,dev/c784627eed63ffea4819fa28622649be.wav,processed/v1/audio/dev/c784627eed63ffea4819fa28622649be.wav,True
9660,dev/9d7f1326fffd2c579c8aa82e23ee9409.wav,processed/v1/audio/dev/9d7f1326fffd2c579c8aa82e23ee9409.wav,True
5063,dev/8f8e550c4a6c2c98dcd693fbf51d3432.wav,processed/v1/audio/dev/8f8e550c4a6c2c98dcd693fbf51d3432.wav,True
8122,dev/bf0cf07430540310ba6a8a1ce7b6baeb.wav,processed/v1/audio/dev/bf0cf07430540310ba6a8a1ce7b6baeb.wav,True
16319,dev/f0fe88672149f64b562d8c1b01da83e9.wav,processed/v1/audio/dev/f0fe88672149f64b562d8c1b01da83e9.wav,True
1839,dev/03e4ab971fa7bfc7ff4cf78b7d1a5c0c.wav,processed/v1/audio/dev/03e4ab971fa7bfc7ff4cf78b7d1a5c0c.wav,True
5352,dev/0f01143e2172da12cccf18ffd9a90be3.wav,processed/v1/audio/dev/0f01143e2172da12cccf18ffd9a90be3.wav,True
16140,dev/8b2d202f3de6ce13543d2428655d2eaa.wav,processed/v1/audio/dev/8b2d202f3de6ce13543d2428655d2eaa.wav,True
3720,dev/500a94fa35b9502a521eb081bc59a691.wav,processed/v1/audio/dev/500a94fa35b9502a521eb081bc59a691.wav,True
13033,dev/2579b1a2be52908063afc90338387ce4.wav,processed/v1/audio/dev/2579b1a2be52908063afc90338387ce4.wav,True
17009,dev/1171f8669b74c14c393e06173fd31937.wav,processed/v1/audio/dev/1171f8669b74c14c393e06173fd31937.wav,True
2687,dev/eee6801aa17d066cd4f44e8bcaef1c37.wav,processed/v1/audio/dev/eee6801aa17d066cd4f44e8bcaef1c37.wav,True
2120,dev/15e5fe52ce60d8d0da8b73162934fa44.wav,processed/v1/audio/dev/15e5fe52ce60d8d0da8b73162934fa44.wav,True
4622,dev/4c7317e2f6e872e7a0fa715836a924f0.wav,processed/v1/audio/dev/4c7317e2f6e872e7a0fa715836a924f0.wav,True
3202,dev/318ebff76f11b62a74b33ce97b395d47.wav,processed/v1/audio/dev/318ebff76f11b62a74b33ce97b395d47.wav,True
490,dev/cf54fcb08b5b6e3784b13ebc6d7f4544.wav,processed/v1/audio/dev/cf54fcb08b5b6e3784b13ebc6d7f4544.wav,True
756,dev/2b97746d01fa44d7fb26c9cbfa3fb970.wav,processed/v1/audio/dev/2b97746d01fa44d7fb26c9cbfa3fb970.wav,True
4604,dev/dbe203875f6e888123c5d2d936c4ad2c.wav,processed/v1/audio/dev/dbe203875f6e888123c5d2d936c4ad2c.wav,True
7846,dev/8b61bdea61350fbcb3aae44fd23cbc0c.wav,processed/v1/audio/dev/8b61bdea61350fbcb3aae44fd23cbc0c.wav,True
6209,dev/9b93aee59f060fea0b760eef86690b0f.wav,processed/v1/audio/dev/9b93aee59f060fea0b760eef86690b0f.wav,True
16580,dev/9b438379aa5b48a2fadf31dd2f4f58b7.wav,processed/v1/audio/dev/9b438379aa5b48a2fadf31dd2f4f58b7.wav,True
10146,dev/be5ab535d6d0aa2939d150d3e1dc12dd.wav,processed/v1/audio/dev/be5ab535d6d0aa2939d150d3e1dc12dd.wav,True
2318,dev/c68c5217e66d4ed84763e736fe828113.wav,processed/v1/audio/dev/c68c5217e66d4ed84763e736fe828113.wav,True
2846,dev/baca8c09c71f0d5a044f9c3211a4d59e.wav,processed/v1/audio/dev/baca8c09c71f0d5a044f9c3211a4d59e.wav,True
2425,dev/22148119b6415e7139939063857765f7.wav,processed/v1/audio/dev/22148119b6415e7139939063857765f7.wav,True
14156,dev/c01de1acb4a6088004e89e8e60543e16.wav,processed/v1/audio/dev/c01de1acb4a6088004e89e8e60543e16.wav,True
7374,dev/014aceda870882c37d4898a26d0e2361.wav,processed/v1/audio/dev/014aceda870882c37d4898a26d0e2361.wav,True
11631,dev/f2389b73b062a0e6db85520c501615d2.wav,processed/v1/audio/dev/f2389b73b062a0e6db85520c501615d2.wav,True
6265,dev/d9738b80182a04c963498902c75d5af2.wav,processed/v1/audio/dev/d9738b80182a04c963498902c75d5af2.wav,True
1177,dev/1eba2546a0e8bb7479c113aa77105f58.wav,processed/v1/audio/dev/1eba2546a0e8bb7479c113aa77105f58.wav,True
5100,dev/c5a853109dd8fe7cd0523063239c6780.wav,processed/v1/audio/dev/c5a853109dd8fe7cd0523063239c6780.wav,True
9008,dev/fbdb93c647f9042802c62c5774f5aeac.wav,processed/v1/audio/dev/fbdb93c647f9042802c62c5774f5aeac.wav,True
9382,dev/a42b0fb9a99c8a6c30059faeeb28f67d.wav,processed/v1/audio/dev/a42b0fb9a99c8a6c30059faeeb28f67d.wav,True
2886,dev/75d2e87964dbd95ea3e16b45455dd496.wav,processed/v1/audio/dev/75d2e87964dbd95ea3e16b45455dd496.wav,True
7523,dev/6b70e7727685bb2e7bd1d76e1cdee6cd.wav,processed/v1/audio/dev/6b70e7727685bb2e7bd1d76e1cdee6cd.wav,True
11212,dev/274b58864e722a77181d596393045cd5.wav,processed/v1/audio/dev/274b58864e722a77181d596393045cd5.wav,True
8451,dev/424c0d0fa8b977cef5ecebbe69b897d8.wav,processed/v1/audio/dev/424c0d0fa8b977cef5ecebbe69b897d8.wav,True
11041,dev/bbca61021d0975ec86bdc1c42bad9e48.wav,processed/v1/audio/dev/bbca61021d0975ec86bdc1c42bad9e48.wav,True
9023,dev/401f5ee24eab106f2de39d3c37cc22b1.wav,processed/v1/audio/dev/401f5ee24eab106f2de39d3c37cc22b1.wav,True
2943,dev/216094825107b1265c6839ad1d86df9f.wav,processed/v1/audio/dev/216094825107b1265c6839ad1d86df9f.wav,True
12165,dev/bd59ca3112716984b10b5cd321ef88d6.wav,processed/v1/audio/dev/bd59ca3112716984b10b5cd321ef88d6.wav,True
15805,dev/85bf94f7b9d6f8d56c6fd3b6feedf7a5.wav,processed/v1/audio/dev/85bf94f7b9d6f8d56c6fd3b6feedf7a5.wav,True
16286,dev/443dd257609206f6e43b22db80673865.wav,processed/v1/audio/dev/443dd257609206f6e43b22db80673865.wav,True
5741,dev/f79ac16b2b417b5e8eee4be245c32dfe.wav,processed/v1/audio/dev/f79ac16b2b417b5e8eee4be245c32dfe.wav,True
365,dev/223ca668645b0f7dd07605bcea91d381.wav,processed/v1/audio/dev/223ca668645b0f7dd07605bcea91d381.wav,True
3437,dev/838ae0f22a3cade95663278e50664bdf.wav,processed/v1/audio/dev/838ae0f22a3cade95663278e50664bdf.wav,True
9492,dev/82608555461b4873ee80300e8eec53d4.wav,processed/v1/audio/dev/82608555461b4873ee80300e8eec53d4.wav,True
11300,dev/6904f17e7f5f59766d7efb0c34d15681.wav,processed/v1/audio/dev/6904f17e7f5f59766d7efb0c34d15681.wav,True
10506,dev/92d7963f2780f78565db32e9242018aa.wav,processed/v1/audio/dev/92d7963f2780f78565db32e9242018aa.wav,True
5372,dev/0a10f7222fa91281ff666e37717c4fb1.wav,processed/v1/audio/dev/0a10f7222fa91281ff666e37717c4fb1.wav,True
16971,dev/32ab6aaf922a615df5cea5967561731f.wav,processed/v1/audio/dev/32ab6aaf922a615df5cea5967561731f.wav,True
12298,dev/7062a8cfdccd9a6e8a6d999b9047d342.wav,processed/v1/audio/dev/7062a8cfdccd9a6e8a6d999b9047d342.wav,True
7968,dev/cb410fef3c28e032b49e0c7f69b1645a.wav,processed/v1/audio/dev/cb410fef3c28e032b49e0c7f69b1645a.wav,True
